Path,Performance,Accessibility,SEO,Best Practices
/,93,68,92,100
/about/javascript,99,73,82,100
/inventory,54,88,75,77
/inventory/76561198918194942,91,71,92,100
/inventory/76561199052804233,94,71,92,100
/inventory/76561199134023346,93,71,92,100
/inventory/76561199529546697,96,71,92,100
/inventory/76561199660411284,81,71,92,100
/inventory/76561199666542905,97,71,92,100
/inventory/76561199681558519,97,71,92,100
/inventory/auth/steam,58,88,75,77
/inventory/logout?returnTo=%2F,86,68,92,100
/item/1141%3B6?name=Festive+Shotgun,92,74,92,100
/item/30541%3B6?name=Double+Dynamite,91,68,92,100
/item/30549%3B11?name=Strange+Winter+Woodsman,90,68,92,100
/item/30754%3B6?name=Hot+Heels,92,68,92,100
/item/31179%3B6?name=BedBug+Protection,88,68,92,100
/item/31220%3B6?name=Trickster%26%23x27%3Bs+Treats,92,68,92,100
/item/6523%3B6%3Bkt-2%3Btd-327?name=Specialized+Killstreak+Claidheamh+M%C3%B2r+Kit,91,74,92,100
/item/6523%3B6%3Bkt-2%3Btd-649?name=Specialized+Killstreak+Spy-Cicle+Kit,95,74,92,100
/listings,60,0,0,0
/store?group=1,83,76,92,100
/store?group=10,96,69,92,100
/store?group=11,95,72,92,100
/store?group=12,86,80,92,100
/store?group=14,95,76,92,100
/store?group=15,95,76,92,100
/store?group=16,81,80,92,100
/store?group=17,97,69,92,100
/store?group=18,96,69,92,100
/store?group=19,90,76,92,100
/store?group=3,94,72,92,100
/store?group=32,95,76,92,100
/store?group=33,94,69,92,100
/store?group=34,95,69,92,100
/store?group=36,91,69,92,100
/store?group=37,95,76,92,100
/store?group=45,94,76,92,100
/store?group=47,87,80,92,100
/store?group=48,96,69,92,100
/store?group=49,93,76,92,100
/store?group=5,91,69,92,100
/store?group=50,96,69,92,100
/store?group=52,96,69,92,100
/store?group=53,96,69,92,100
/store?group=54,96,69,92,100
/store?group=55,97,69,92,100
/store?group=56,96,69,92,100
/store?group=58,95,76,92,100
/store?group=59,94,69,92,100
/store?group=61,95,69,92,100
/store?group=63,97,69,92,100
/store?group=65,95,76,92,100
/store?group=66,94,69,92,100
/store?group=68,94,76,92,100
/store?group=69,96,76,92,100
/store?group=8,95,76,92,100
/store?group=9,95,76,92,100
/store?id=76561197961205411,94,69,92,100
/store?id=76561197961465956,94,69,92,100
/store?id=76561197962841151,95,69,92,100
/store?id=76561197966563795,95,69,92,100
/store?id=76561197966885398,95,69,92,100
/store?id=76561197967286520,95,69,92,100
/store?id=76561197968255747,95,69,92,100
/store?id=76561197970940248,95,69,92,100
/store?id=76561197971870923,94,69,92,100
/store?id=76561197988262873,95,69,92,100
/store?id=76561197988341178,94,69,92,100
/store?id=76561197995428281,96,69,92,100
/store?id=76561197998473085,95,69,92,100
